episode_i,targets_Qvalue,time-step,episode_reward,train/loss,policy_loss,value_loss,entropy
159,,36,,,,,0.89
159,,37,,,,,0.23
159,,38,,,,,0.25
159,,39,,,,,0.05
159,,40,,,,,0.22
159,,41,,,,,3.87
159,,42,-4.94,,5.3,4.99,1.82
160,,0,,,,,0.62
160,,1,,,,,0.77
160,,2,,,,,0.83
160,,3,,,,,4.88
160,,4,,,,,3.83
160,,5,,,,,2.94
160,,6,,,,,4.18
160,,7,,,,,3.26
160,,8,,,,,3.59
160,,9,,,,,2.57
160,,10,,,,,2.43
160,,11,,,,,3.76
160,,12,,,,,2.32
160,,13,,,,,4.83
160,,14,,,,,2.82
160,,15,,,,,3.34
160,,16,,,,,1.64
160,,17,,,,,4.33
160,,18,,,,,0.36
160,,19,,,,,0.82
160,,20,,,,,2.7
160,,21,,,,,0.73
160,,22,,,,,4.75
160,,23,,,,,3.28
160,,24,,,,,0.91
160,,25,,,,,1.86
160,,26,,,,,1.72
160,,27,,,,,1.25
160,,28,,,,,1.81
160,,29,,,,,4.63
160,,30,,,,,0.29
160,,31,,,,,4.75
160,,32,,,,,2.36
160,,33,,,,,3.42
160,,34,,,,,0.28
160,,35,,,,,2.87
160,,36,,,,,0.13
160,,37,,,,,2.75
160,,38,,,,,0.89
160,,39,,,,,2.06
160,,40,,,,,4.1
160,,41,-8.02,,5.38,1.02,4.93
161,,0,,,,,4.99
161,,1,,,,,3.44
161,,2,,,,,4.8
161,,3,,,,,1.1
161,,4,,,,,4.09
161,,5,,,,,4.31
161,,6,,,,,3.29
161,,7,,,,,1.35
161,,8,,,,,3.58
161,,9,,,,,1.11
161,,10,,,,,4.97
161,,11,,,,,3.62
161,,12,,,,,2.45
161,,13,,,,,0.1
161,,14,,,,,1.87
161,,15,,,,,3.02
161,,16,,,,,2.22
161,,17,,,,,3.79
161,,18,,,,,1.98
161,,19,,,,,2.99
161,,20,,,,,1.9
161,,21,,,,,0.56
161,,22,,,,,0.55
161,,23,,,,,2.53
161,,24,,,,,2.92
161,,25,,,,,3.29
161,,26,,,,,1.36
161,,27,,,,,0.36
161,,28,,,,,0.79
161,,29,,,,,1.19
161,,30,,,,,4.41
161,,31,,,,,3.48
161,,32,,,,,3.28
161,,33,,,,,0.45
161,,34,,,,,0.3
161,,35,,,,,3.14
161,,36,,,,,4.05
161,,37,5,,9.55,1.5,1.23
162,,0,,,,,4.78
162,,1,,,,,0.85
162,,2,,,,,1.77
162,,3,,,,,0.08
162,,4,,,,,4.14
162,,5,,,,,3.97
162,,6,,,,,1.26
162,,7,,,,,3.58
162,,8,,,,,3.99
162,,9,,,,,1.21
162,,10,,,,,2.29
162,,11,,,,,3.37
162,,12,,,,,4.02
162,,13,,,,,0.37
162,,14,,,,,3.97
162,,15,,,,,0.81
162,,16,,,,,0.38
162,,17,,,,,2.85
162,,18,,,,,4.05
162,,19,,,,,4.69
162,,20,,,,,3.69
162,,21,,,,,3.52
162,,22,,,,,0.48
162,,23,,,,,0.81
162,,24,,,,,1.31
162,,25,,,,,1.29
162,,26,,,,,3.5
162,,27,,,,,3.84
162,,28,,,,,3.64
162,,29,,,,,1.58
162,,30,,,,,3.44
162,,31,,,,,0.97
162,,32,,,,,3.65
162,,33,,,,,2.1
162,,34,,,,,0.03
162,,35,,,,,4.96
162,,36,-1.96,,6.88,3.34,3.39
163,,0,,,,,0.24
163,,1,,,,,0.03
163,,2,,,,,2.12
163,,3,,,,,0.97
163,,4,,,,,4.94
163,,5,,,,,2.26
163,,6,,,,,2.46
163,,7,,,,,0.18
163,,8,,,,,3.96
163,,9,,,,,1.32
163,,10,,,,,1.08
163,,11,,,,,1.07
163,,12,,,,,2.86
163,,13,,,,,4.86
163,,14,,,,,3.52
163,,15,,,,,4.84
163,,16,,,,,2.01
163,,17,,,,,0.7
163,,18,,,,,4.57
163,,19,,,,,0.52
163,,20,,,,,3.52
163,,21,,,,,2.61
163,,22,,,,,3.53
163,,23,,,,,0.53
163,,24,,,,,0.26
163,,25,,,,,2.01
163,,26,,,,,2.32
163,,27,,,,,3.94
163,,28,,,,,0.22
163,,29,,,,,1.66
163,,30,,,,,3.87
163,,31,,,,,2.92
163,,32,,,,,4.02
163,,33,,,,,1.02
163,,34,-4.76,,6.29,6.55,0.88
164,,0,,,,,0.66
164,,1,,,,,1.8
164,,2,,,,,0.88
164,,3,,,,,0.94
164,,4,,,,,0.22
164,,5,,,,,0.5
164,,6,,,,,3.45
164,,7,,,,,1.31
164,,8,,,,,2.97
164,,9,,,,,1.71
164,,10,,,,,0.3
164,,11,,,,,3.16
164,,12,,,,,0.94
164,,13,,,,,4.14
164,,14,,,,,3.93
164,,15,,,,,1.64
164,,16,,,,,1.87
164,,17,,,,,0.66
164,,18,,,,,2.84
164,,19,,,,,2.81
164,,20,,,,,4.7
164,,21,,,,,0.74
164,,22,,,,,4.2
164,,23,,,,,1.89
164,,24,,,,,0.03
164,,25,,,,,1.04
164,,26,,,,,2.08
164,,27,,,,,4.43
164,,28,,,,,4.83
164,,29,,,,,1.41
164,,30,,,,,4.78
164,,31,,,,,1.62
164,,32,,,,,1.85
164,,33,,,,,4.22
164,,34,,,,,2.85
164,,35,,,,,0.53
164,,36,-8.62,,0.29,6.69,1.83
165,,0,,,,,4.64
165,,1,,,,,4.15
165,,2,,,,,2.66
165,,3,,,,,0.42
165,,4,,,,,3
165,,5,,,,,4.01
165,,6,,,,,0.86
165,,7,,,,,3.38
165,,8,,,,,2.65
165,,9,,,,,1.93
165,,10,,,,,0.03
165,,11,,,,,1.09
165,,12,,,,,2.61
165,,13,,,,,4.35
165,,14,,,,,1.14
165,,15,,,,,2.68
165,,16,,,,,2.46
165,,17,,,,,1.54
165,,18,,,,,0.49
165,,19,,,,,3.69
165,,20,,,,,2.64
165,,21,,,,,0.41
165,,22,,,,,3.85
165,,23,,,,,2.58
165,,24,,,,,4.99
165,,25,,,,,2.65
165,,26,,,,,2.85
165,,27,,,,,1.06
165,,28,,,,,1.2
165,,29,,,,,3.19
165,,30,,,,,3.61
165,,31,,,,,2.66
165,,32,,,,,0.06
165,,33,,,,,3.78
165,,34,,,,,4.44
165,,35,,,,,1.76
165,,36,,,,,4.45
165,,37,,,,,1.64
165,,38,,,,,1.63
165,,39,,,,,0.45
165,,40,,,,,0.08
165,,41,-3.08,,1.97,4.58,0.57
166,,0,,,,,1.05
166,,1,,,,,0.82
166,,2,,,,,4.15
166,,3,,,,,1.75
166,,4,,,,,3.6
166,,5,,,,,0.92
166,,6,,,,,1.47
166,,7,,,,,4.76
166,,8,,,,,0.2
166,,9,,,,,0.48
166,,10,,,,,0.84
166,,11,,,,,0.96
166,,12,,,,,0.11
166,,13,,,,,3.96
166,,14,,,,,3.4
166,,15,,,,,4.66
166,,16,,,,,0.01
166,,17,,,,,3.17
166,,18,,,,,4.59
166,,19,,,,,0.15
166,,20,,,,,2.19
166,,21,,,,,1.13
166,,22,,,,,3.59
166,,23,,,,,1.42
166,,24,,,,,2.83
166,,25,,,,,4.1
166,,26,,,,,2.48
166,,27,,,,,1.44
166,,28,,,,,4.64
166,,29,,,,,4.9
166,,30,,,,,3.86
166,,31,,,,,0.55
166,,32,,,,,0.86
166,,33,,,,,4.61
166,,34,,,,,2.32
166,,35,,,,,2.44
166,,36,,,,,4.45
166,,37,-0.52,,8.93,4.32,2.8
167,,0,,,,,4.83
167,,1,,,,,3.04
167,,2,,,,,4.67
167,,3,,,,,3.98
167,,4,,,,,0.49
167,,5,,,,,0.92
167,,6,,,,,3.28
167,,7,,,,,4.91
167,,8,,,,,0.78
167,,9,,,,,2.25
167,,10,,,,,3.23
167,,11,,,,,2.89
167,,12,,,,,1.91
167,,13,,,,,4.98
167,,14,,,,,1.58
167,,15,,,,,1.46
167,,16,,,,,3.69
167,,17,,,,,3.97
167,,18,,,,,3.19
167,,19,,,,,0.75
167,,20,,,,,3.72
167,,21,,,,,1.97
167,,22,,,,,2.1
167,,23,,,,,3.63
167,,24,,,,,3.63
167,,25,,,,,3.77
167,,26,,,,,3.84
167,,27,,,,,0.1
167,,28,,,,,1.63
167,,29,,,,,3.71
167,,30,,,,,4.46
167,,31,,,,,1.43
167,,32,,,,,0.29
167,,33,,,,,0.35
167,,34,,,,,3.42
167,,35,,,,,4.75
167,,36,,,,,4
167,,37,,,,,2.04
167,,38,,,,,4.22
167,,39,,,,,0.75
167,,40,,,,,1.43
167,,41,,,,,4.24
167,,42,-5,,2.45,2.61,4.31
168,,0,,,,,0.51
168,,1,,,,,1.19
168,,2,,,,,4.07
168,,3,,,,,3.13
168,,4,,,,,1.21
168,,5,,,,,3.65
168,,6,,,,,2.31
168,,7,,,,,0.69
168,,8,,,,,3.35
168,,9,,,,,0
168,,10,,,,,2.13
168,,11,,,,,3.17
168,,12,,,,,4.68
168,,13,,,,,3.32
168,,14,,,,,4.57
168,,15,,,,,3.97
168,,16,,,,,2.74
168,,17,,,,,0.68
168,,18,,,,,4.24
168,,19,,,,,3.87
168,,20,,,,,1.84
168,,21,,,,,2.99
168,,22,,,,,3.26
168,,23,,,,,3.26
168,,24,,,,,2.71
168,,25,,,,,1.81
168,,26,,,,,1.35
168,,27,,,,,4.67
168,,28,,,,,0.21
168,,29,,,,,4.11
168,,30,,,,,3.46
168,,31,,,,,2.11
168,,32,,,,,2.32
168,,33,,,,,4.16
168,,34,,,,,3.31
168,,35,,,,,3.83
168,,36,,,,,0.01
168,,37,3,,2,4.23,4.97
169,,0,,,,,4.51
169,,1,,,,,4.67
169,,2,,,,,3.86
169,,3,,,,,0.02
169,,4,,,,,0.24
169,,5,,,,,3.23
169,,6,,,,,4.91
169,,7,,,,,3.04
169,,8,,,,,0.83
169,,9,,,,,1.27
169,,10,,,,,3.84
169,,11,,,,,4.55
169,,12,,,,,3.73
169,,13,,,,,3.88
169,,14,,,,,1.85
169,,15,,,,,2.41
169,,16,,,,,0.01
169,,17,,,,,2.53
169,,18,,,,,2.51
169,,19,,,,,4.78
169,,20,,,,,3.9
169,,21,,,,,0.27
169,,22,,,,,3.63
169,,23,,,,,3.88
169,,24,,,,,1.82
169,,25,,,,,3.95
169,,26,,,,,4.12
169,,27,,,,,3.66
169,,28,,,,,4.82
169,,29,,,,,4.01
169,,30,,,,,0.56
169,,31,,,,,0.64
169,,32,,,,,4.5
169,,33,,,,,3.16
169,,34,,,,,0.75
169,,35,,,,,2.97
169,,36,,,,,3.59
169,,37,,,,,0.38
169,,38,,,,,0.58
169,,39,,,,,2.47
169,,40,-13.12,,4.39,8.59,2.78
170,,0,,,,,3.91
170,,1,,,,,4.92
170,,2,,,,,1.59
170,,3,,,,,3.72
170,,4,,,,,3.12
170,,5,,,,,3.71
170,,6,,,,,3.9
170,,7,,,,,0.43
170,,8,,,,,0.7
170,,9,,,,,0.28
170,,10,,,,,4.14
170,,11,,,,,1.3
170,,12,,,,,2.03
170,,13,,,,,1.9
170,,14,,,,,3.28
170,,15,,,,,2.53
170,,16,,,,,1.57
170,,17,,,,,0.01
170,,18,,,,,2.64
170,,19,,,,,0.31
170,,20,,,,,2.05
170,,21,,,,,2.08
170,,22,,,,,2.82
170,,23,,,,,2.64
170,,24,,,,,1.44
170,,25,,,,,0.32
170,,26,,,,,0.09
170,,27,,,,,1.55
170,,28,,,,,4.86
170,,29,,,,,2.78
170,,30,,,,,2.98
170,,31,,,,,4.83
170,,32,,,,,4.55
170,,33,,,,,2.57
170,,34,,,,,1.49
170,,35,,,,,3.35
170,,36,,,,,1.91
170,,37,,,,,2.83
170,,38,,,,,2.51
170,,39,,,,,4.45
170,,40,,,,,0.87
170,,41,3.78,,2.21,3.8,2.27
171,,0,,,,,4.6
171,,1,,,,,4.98
171,,2,,,,,0.28
171,,3,,,,,4.92
171,,4,,,,,1.61
171,,5,,,,,1.66
171,,6,,,,,4.41
171,,7,,,,,0.88
171,,8,,,,,2.08
171,,9,,,,,0.32
171,,10,,,,,3.13
171,,11,,,,,1.83
171,,12,,,,,3.04
171,,13,,,,,0.95
171,,14,,,,,2.02
171,,15,,,,,1.2
171,,16,,,,,4.96
171,,17,,,,,0.36
171,,18,,,,,2.18
171,,19,,,,,4.59
171,,20,,,,,0.98
171,,21,,,,,2.05
171,,22,,,,,0.34
171,,23,,,,,2.82
171,,24,,,,,0.67
171,,25,,,,,4.67
171,,26,,,,,0.89
171,,27,,,,,3.18
171,,28,,,,,3.39
171,,29,,,,,3.81
171,,30,,,,,4.28
171,,31,,,,,0.16
171,,32,,,,,2.34
171,,33,,,,,3.74
171,,34,,,,,0.86
171,,35,,,,,1.39
171,,36,,,,,3.42
171,,37,,,,,0.05
171,,38,,,,,2.21
171,,39,2.18,,8.92,6.03,4.7
172,,0,,,,,3.72
172,,1,,,,,4.11
172,,2,,,,,4.34
172,,3,,,,,0.24
172,,4,,,,,0.58
172,,5,,,,,1.25
172,,6,,,,,1.23
172,,7,,,,,3.83
172,,8,,,,,4.23
172,,9,,,,,2.98
172,,10,,,,,1.14
172,,11,,,,,4.02
172,,12,,,,,4.53
172,,13,,,,,2.37
172,,14,,,,,1.25
172,,15,,,,,0.55
172,,16,,,,,1.28
172,,17,,,,,0.46
172,,18,,,,,3.82
172,,19,,,,,1.58
172,,20,,,,,0.49
172,,21,,,,,3.97
172,,22,,,,,3.26
172,,23,,,,,3.01
172,,24,,,,,3.5
172,,25,,,,,3.93
172,,26,,,,,0.98
172,,27,,,,,0.31
172,,28,,,,,2.4
172,,29,,,,,1.26
172,,30,,,,,3.25
172,,31,,,,,1.92
172,,32,,,,,0.77
172,,33,,,,,1.23
172,,34,,,,,3.4
172,,35,,,,,0.87
172,,36,,,,,3.56
172,,37,,,,,2.92
172,,38,3.17,,0.7,7.03,3.7
173,,0,,,,,3.12
173,,1,,,,,1.02
173,,2,,,,,1.33
173,,3,,,,,1.82
173,,4,,,,,2.18
173,,5,,,,,3.75
173,,6,,,,,3.39
173,,7,,,,,1.73
173,,8,,,,,4.36
173,,9,,,,,2.35
173,,10,,,,,4.03
173,,11,,,,,1.68
173,,12,,,,,0.84
173,,13,,,,,1.36
173,,14,,,,,1.3
173,,15,,,,,3.04
173,,16,,,,,2.74
173,,17,,,,,1.6
173,,18,,,,,0.36
173,,19,,,,,4.93
173,,20,,,,,4.44
173,,21,,,,,1.38
173,,22,,,,,0.98
173,,23,,,,,0.97
173,,24,,,,,4.26
173,,25,,,,,0.36
173,,26,,,,,3.11
173,,27,,,,,1.73
173,,28,,,,,0.27
173,,29,,,,,4.62
173,,30,,,,,2.46
173,,31,,,,,4.79
173,,32,,,,,3.35
173,,33,,,,,4.98
173,,34,,,,,0.02
173,,35,,,,,2.53
173,,36,,,,,4.35
173,,37,,,,,0.04
173,,38,8.21,,0.65,5.75,4.99
174,,0,,,,,3.62
174,,1,,,,,1.33
174,,2,,,,,1.42
174,,3,,,,,2.25
174,,4,,,,,4.59
174,,5,,,,,1.37
174,,6,,,,,2.45
174,,7,,,,,4.41
174,,8,,,,,2.59
174,,9,,,,,1.12
174,,10,,,,,1.06
174,,11,,,,,3.43
174,,12,,,,,2.23
174,,13,,,,,4.39
174,,14,,,,,1.5
174,,15,,,,,1.67
174,,16,,,,,1.01
174,,17,,,,,2.57
174,,18,,,,,3.89
174,,19,,,,,2.16
174,,20,,,,,0.08
174,,21,,,,,2.45
174,,22,,,,,2.15
174,,23,,,,,2.36
174,,24,,,,,2.7
174,,25,,,,,1.88
174,,26,,,,,3.63
174,,27,,,,,4.45
174,,28,,,,,3.02
174,,29,,,,,3.61
174,,30,,,,,1.08
174,,31,,,,,1.31
174,,32,,,,,0.82
174,,33,,,,,2.44
174,,34,,,,,1.29
174,,35,,,,,1.45
174,,36,,,,,4.97
174,,37,,,,,0.11
174,,38,-1.25,,2.09,5.96,0.1
175,,0,,,,,2.28
175,,1,,,,,3.31
175,,2,,,,,1.15
175,,3,,,,,0.85
175,,4,,,,,0.56
175,,5,,,,,2.59
175,,6,,,,,0.55
175,,7,,,,,0.58
175,,8,,,,,0.83
175,,9,,,,,1.32
175,,10,,,,,1.44
175,,11,,,,,4.66
175,,12,,,,,0.17
175,,13,,,,,1.42
175,,14,,,,,0.13
175,,15,,,,,3.74
175,,16,,,,,2.55
175,,17,,,,,2.44
175,,18,,,,,3.89
175,,19,,,,,3.78
175,,20,,,,,4.43
175,,21,,,,,2.1
175,,22,,,,,0.17
175,,23,,,,,0.88
175,,24,,,,,0.51
175,,25,,,,,3.61
175,,26,,,,,3.71
175,,27,,,,,1.57
175,,28,,,,,1.66
175,,29,,,,,1.36
175,,30,,,,,0.74
175,,31,,,,,4.76
175,,32,,,,,0.63
175,,33,,,,,2.98
175,,34,,,,,3.72
175,,35,,,,,3.53
175,,36,-7.15,,3.39,3.13,3.29
176,,0,,,,,2.59
176,,1,,,,,0.33
176,,2,,,,,0.24
176,,3,,,,,4.97
176,,4,,,,,4.58
176,,5,,,,,0.24
176,,6,,,,,2.08
176,,7,,,,,1.63
176,,8,,,,,3.99
176,,9,,,,,0.03
176,,10,,,,,4.33
176,,11,,,,,4.51
176,,12,,,,,1.93
176,,13,,,,,1.56
176,,14,,,,,4.57
176,,15,,,,,4.96
176,,16,,,,,0.96
176,,17,,,,,1.09
176,,18,,,,,2.36
176,,19,,,,,4.21
176,,20,,,,,1.05
176,,21,,,,,1.51
176,,22,,,,,4.71
176,,23,,,,,2.3
176,,24,,,,,1.6
176,,25,,,,,4.51
176,,26,,,,,4.71
176,,27,,,,,2.35
176,,28,,,,,3.31
176,,29,,,,,4.9
176,,30,,,,,3.8
176,,31,,,,,4.54
176,,32,,,,,0.99
176,,33,,,,,0.31
176,,34,-2.28,,3.7,5.37,3.1
177,,0,,,,,4.39
177,,1,,,,,3.4
177,,2,,,,,1.14
177,,3,,,,,3.35
177,,4,,,,,1.52
177,,5,,,,,3.27
177,,6,,,,,3.18
177,,7,,,,,1.89
177,,8,,,,,0.46
177,,9,,,,,1.99
177,,10,,,,,4.96
177,,11,,,,,1.2
177,,12,,,,,3.22
177,,13,,,,,1.33
177,,14,,,,,4.04
177,,15,,,,,2.43
177,,16,,,,,4.32
177,,17,,,,,0.38
177,,18,,,,,4.74
177,,19,,,,,3.97
177,,20,,,,,2.06
177,,21,,,,,2.65
177,,22,,,,,2.74
177,,23,,,,,1.39
177,,24,,,,,4.84
177,,25,,,,,4.27
177,,26,,,,,4.95
177,,27,,,,,1.74
177,,28,,,,,1.7
177,,29,,,,,2.52
177,,30,,,,,4.59
177,,31,,,,,0.62
177,,32,,,,,4.21
177,,33,,,,,3.81
177,,34,,,,,0
177,,35,,,,,4.14
177,,36,1.83,,5.64,7.25,0.12
178,,0,,,,,4.4
178,,1,,,,,4.51
178,,2,,,,,1.13
178,,3,,,,,3.05
178,,4,,,,,1.58
178,,5,,,,,4.84
178,,6,,,,,3.6
178,,7,,,,,4.9
178,,8,,,,,1.87
178,,9,,,,,1.99
178,,10,,,,,1.36
178,,11,,,,,1.56
178,,12,,,,,1.24
178,,13,,,,,1.67
178,,14,,,,,4.22
178,,15,,,,,4.41
178,,16,,,,,2.45
178,,17,,,,,3.66
178,,18,,,,,4.62
178,,19,,,,,3.95
178,,20,,,,,2.5
178,,21,,,,,0.95
178,,22,,,,,4.91
178,,23,,,,,3.65
178,,24,,,,,2.92
178,,25,,,,,0.83
178,,26,,,,,0.05
178,,27,,,,,1.39
178,,28,,,,,3.23
178,,29,,,,,4.68
178,,30,,,,,2.98
178,,31,,,,,2.98
178,,32,,,,,4.01
178,,33,,,,,0.27
178,,34,,,,,0.68
178,,35,,,,,1.1
178,,36,,,,,0.93
178,,37,,,,,4.56
178,,38,,,,,4.66
178,,39,,,,,2.75
178,,40,3.99,,4.34,3.06,2.67
179,,0,,,,,0.5
179,,1,,,,,1.04
179,,2,,,,,2.03
179,,3,,,,,0.04
179,,4,,,,,0.29
179,,5,,,,,4.37
179,,6,,,,,4.91
179,,7,,,,,0.04
179,,8,,,,,2.68
179,,9,,,,,0.63
179,,10,,,,,3.17
179,,11,,,,,0.2
179,,12,,,,,1.37
179,,13,,,,,3.48
179,,14,,,,,0.54
179,,15,,,,,3.1
179,,16,,,,,2.62
179,,17,,,,,3.7
179,,18,,,,,0.63
179,,19,,,,,2.53
179,,20,,,,,4.98
179,,21,,,,,4.44
179,,22,,,,,1.15
179,,23,,,,,1.42
179,,24,,,,,1.57
179,,25,,,,,0.33
179,,26,,,,,0.02
179,,27,,,,,2.99
179,,28,,,,,1.82
179,,29,,,,,3.42
179,,30,,,,,0.93
179,,31,,,,,3.24
179,,32,,,,,0.93
179,,33,,,,,0.92
179,,34,,,,,2.75
179,,35,1.54,,5.95,2.12,2.33
180,,0,,,,,3.06
180,,1,,,,,1.01
180,,2,,,,,1.13
180,,3,,,,,4.18
180,,4,,,,,4.68
180,,5,,,,,3.32
180,,6,,,,,3.35
180,,7,,,,,4.21
180,,8,,,,,2.97
180,,9,,,,,0.03
180,,10,,,,,2.14
180,,11,,,,,3.61
180,,12,,,,,0.47
180,,13,,,,,0.57
180,,14,,,,,4.54
180,,15,,,,,4.64
180,,16,,,,,1.29
180,,17,,,,,4.27
180,,18,,,,,2.96
180,,19,,,,,0.15
180,,20,,,,,0.66
180,,21,,,,,1.09
180,,22,,,,,0.58
180,,23,,,,,0.89
180,,24,,,,,1.83
180,,25,,,,,4.47
180,,26,,,,,4.87
180,,27,,,,,4.5
180,,28,,,,,0.22
180,,29,,,,,3.58
180,,30,,,,,2.66
180,,31,,,,,3.95
180,,32,,,,,1.37
180,,33,,,,,1.78
180,,34,,,,,3.56
180,,35,-5.66,,7.25,0.29,0.1
181,,0,,,,,1.09
181,,1,,,,,3.13
181,,2,,,,,1.49
181,,3,,,,,2.05
181,,4,,,,,2.71
181,,5,,,,,0.92
181,,6,,,,,4.98
181,,7,,,,,4.07
181,,8,,,,,1.11
181,,9,,,,,0.49
181,,10,,,,,4.34
181,,11,,,,,0.19
181,,12,,,,,3.93
181,,13,,,,,4.4
181,,14,,,,,1.41
181,,15,,,,,3.67
181,,16,,,,,2.85
181,,17,,,,,0.56
181,,18,,,,,0.65
181,,19,,,,,1.82
181,,20,,,,,0.01
181,,21,,,,,4.64
181,,22,,,,,4.45
181,,23,,,,,3.84
181,,24,,,,,4.7
181,,25,,,,,4.87
181,,26,,,,,1.4
181,,27,,,,,0.2
181,,28,,,,,1.5
181,,29,,,,,1.73
181,,30,,,,,4.07
181,,31,,,,,2.31
181,,32,,,,,0.17
181,,33,,,,,2.82
181,,34,,,,,0.17
181,,35,,,,,1.98
181,,36,3.46,,8.8,1.61,3.32
182,,0,,,,,3.49
182,,1,,,,,2.45
182,,2,,,,,2.23
182,,3,,,,,3.91
182,,4,,,,,0.28
182,,5,,,,,4.61
182,,6,,,,,3.35
182,,7,,,,,2.82
182,,8,,,,,4.26
182,,9,,,,,2.57
182,,10,,,,,4.98
182,,11,,,,,1.81
182,,12,,,,,4.41
182,,13,,,,,1.54
182,,14,,,,,0.37
182,,15,,,,,0.06
182,,16,,,,,4.08
182,,17,,,,,1.27
182,,18,,,,,2.88
182,,19,,,,,2.35
182,,20,,,,,0.83
182,,21,,,,,4.52
182,,22,,,,,1.92
182,,23,,,,,1.73
182,,24,,,,,0.12
182,,25,,,,,1.38
182,,26,,,,,0.11
182,,27,,,,,3.38
182,,28,,,,,2.69
182,,29,,,,,0.83
182,,30,,,,,3.12
182,,31,,,,,3.04
182,,32,,,,,2.99
182,,33,,,,,0.4
182,,34,,,,,1.69
182,,35,,,,,1.77
182,,36,-1.44,,4.25,1.23,1.95
183,,0,,,,,3.44
183,,1,,,,,3.41
183,,2,,,,,1.25
183,,3,,,,,1.25
183,,4,,,,,2.2
183,,5,,,,,3.03
183,,6,,,,,3.24
183,,7,,,,,2.2
183,,8,,,,,2.63
183,,9,,,,,3.07
183,,10,,,,,1.11
183,,11,,,,,3.65
183,,12,,,,,1.33
183,,13,,,,,2.39
183,,14,,,,,1.55
183,,15,,,,,0.57
183,,16,,,,,1.23
183,,17,,,,,1.44
183,,18,,,,,3.63
183,,19,,,,,3.78
183,,20,,,,,2.43
183,,21,,,,,0.47
183,,22,,,,,4.42
183,,23,,,,,4.56
183,,24,,,,,1.25
183,,25,,,,,1.65
183,,26,,,,,2.96
183,,27,,,,,4.29
183,,28,,,,,0.24
183,,29,,,,,1.99
183,,30,,,,,3.87
183,,31,,,,,0.66
183,,32,,,,,3.58
183,,33,,,,,3.97
183,,34,,,,,3.53
183,,35,,,,,1.32
183,,36,,,,,2.89
183,,37,-2.48,,0.17,4.3,3.79
184,,0,,,,,2.04
184,,1,,,,,4.94
184,,2,,,,,2.51
184,,3,,,,,2.2
184,,4,,,,,0.97
184,,5,,,,,4.01
184,,6,,,,,3.26
184,,7,,,,,0.37
184,,8,,,,,4.47
184,,9,,,,,4.58
184,,10,,,,,3.46
184,,11,,,,,1.35
184,,12,,,,,0.11
184,,13,,,,,4.64
184,,14,,,,,3.96
184,,15,,,,,1.55
184,,16,,,,,0.88
184,,17,,,,,0.75
184,,18,,,,,1.36
184,,19,,,,,4.89
184,,20,,,,,1.97
184,,21,,,,,2.14
184,,22,,,,,2.2
184,,23,,,,,4.93
184,,24,,,,,3.54
184,,25,,,,,1.61
184,,26,,,,,4.68
184,,27,,,,,0.14
184,,28,,,,,0.39
184,,29,,,,,3.93
184,,30,,,,,2.81
184,,31,,,,,1.82
184,,32,,,,,4.75
184,,33,,,,,1.44
184,,34,,,,,0.79
184,,35,,,,,4.88
184,,36,,,,,4.54
184,,37,,,,,3.24
184,,38,4.64,,0.57,6.72,1.92
185,,0,,,,,3.81
185,,1,,,,,1.28
185,,2,,,,,4.23
185,,3,,,,,0.44
185,,4,,,,,0.25
185,,5,,,,,1.55
185,,6,,,,,4.06
185,,7,,,,,4.31
185,,8,,,,,4.19
185,,9,,,,,1.59
185,,10,,,,,0.28
185,,11,,,,,3.54
185,,12,,,,,3.27
185,,13,,,,,1.02
185,,14,,,,,1.8
185,,15,,,,,3.92
185,,16,,,,,4.66
185,,17,,,,,0.94
185,,18,,,,,2.82
185,,19,,,,,1.97
185,,20,,,,,0.44
185,,21,,,,,2.05
185,,22,,,,,3.14
185,,23,,,,,1.18
185,,24,,,,,3.31
185,,25,,,,,4.51
185,,26,,,,,0.81
185,,27,,,,,2.48
185,,28,,,,,0.38
185,,29,,,,,3.88
185,,30,,,,,0.42
185,,31,,,,,3.87
185,,32,,,,,0.15
185,,33,,,,,1.61
185,,34,,,,,2.6
185,,35,,,,,4.03
185,,36,,,,,1.46
185,,37,,,,,2.92
185,,38,,,,,3.54
185,,39,,,,,1.3
185,,40,,,,,1.63
185,,41,,,,,2.32
185,,42,-0.75,,4.51,0.22,4.57
186,,0,,,,,3.36
186,,1,,,,,2.92
186,,2,,,,,3.69
186,,3,,,,,1.05
186,,4,,,,,0.49
186,,5,,,,,1.35
186,,6,,,,,3.97
186,,7,,,,,2.61
186,,8,,,,,1.92
186,,9,,,,,2.68
186,,10,,,,,0.02
186,,11,,,,,4.45
186,,12,,,,,4.71
186,,13,,,,,1.96
186,,14,,,,,3.76
186,,15,,,,,0.69
186,,16,,,,,2.72
186,,17,,,,,2.31
186,,18,,,,,3.39
186,,19,,,,,2.31
186,,20,,,,,0.06
186,,21,,,,,1.53
186,,22,,,,,0.06
186,,23,,,,,3.48
186,,24,,,,,2.71
186,,25,,,,,3.26
186,,26,,,,,4.6
186,,27,,,,,4.19
186,,28,,,,,0.2
186,,29,,,,,2.81
186,,30,,,,,1.86
186,,31,,,,,0.69
186,,32,,,,,0.1
186,,33,,,,,3.56
186,,34,,,,,3.3
186,,35,,,,,0.2
186,,36,,,,,1.78
186,,37,-2.93,,6.01,6.7,2.62
187,,0,,,,,1.32
187,,1,,,,,3.04
187,,2,,,,,0.34
